project_name,proponent,region,province,municipalities,project_type,power_mw,status,source,url,updated_at
"INTERVENTO DI COSTRUZIONE \IMPIANTO FOTOVOLTAICO DELLA POTENZA DI CIRCA 102 MWP COMMESSO ALLA RTN\""""",SOLAR SICILY,Sicilia,,,V.I.A. (art.23 - 27bis),102.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=164&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.966129
Impianto di produzione di energia elettrica da fotovoltaico con potenza complessiva di 810 kWp in loc. Gargarasse denominato FV Civita” in località Prataroni/Gargarasse,ESC Srl,Lazio,Viterbo,Civita Castellana,VERIFICA,0.81,,lazio,https://regionelazio.app.box.com/v/VIA-055-2023,2026-04-26T08:07:23.380244
"Costruzione impianto fotovoltaico a terra, potenza 4.974,76 kW con relative opere di connessione alla rete esistente in località Via della Consortina Determinazione n°G05456 del 05/05/2025 – Favorevole con prescrizioni Provvedimento Autorizzatorio Unico Regionale n. G02928 del 05/03/2026",VEI GREENFIELD 1,Lazio,Frosinone,Anagni,VIA,4.97476,positivo,lazio,https://regionelazio.app.box.com/v/VIA-004-2023,2026-04-26T08:07:23.382447
"PAUR per progetto 'impianto agrivoltaico Giugliano' di potenza complessiva pari a 16,396 MWp ubicato nel Comune di Giugliano in Campania (Na), con opere di connessione ubicate nel Comune di Giugliano in Campania (Na), Villa Literno (Ce) e Cancello Arnone (Ce).",SOLAR LUX SRL,Campania,,GIUGLIANO IN CAMPANIA,PAUR,16.396,,campania,http://viavas.regione.campania.it/opencms/opencms/VIAVAS/VIA_files_new/Progetti/prg_10159_prot_2026.103673_del_09-02-2026.via,2026-04-26T08:08:53.723831
"Progetto di un impianto agrivoltaico della potenza nominale di 26,48 MWp denominato ""Frongia"" e delle relative opere di connessione alla RTN da realizzarsi nei Comuni Villamassargia (CI) e Musei (CI).",PIVEXO 18 S.R.L.,Sardegna,CI,TARANTO,Provvedimento Unico in materia Ambientale (PNIEC-PNRR),26.48,Provvedimento Unico in materia Ambientale (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11812,2026-04-26T08:09:48.183450
"Progetto di un impianto agrivoltaico ubicato in C. da Chiarmacis SP n 113 Porpetto-Torviscosa nel Comune di Torviscosa (UD), della potenza nominale complessiva di 65671,68 kW, dotato di un sistema di accumulo dell'energia (energy storage system)",NPD Italia II S.r.l.,Friuli-Venezia Giulia,UD,TORVISCOSA,Valutazione Impatto Ambientale (PNIEC-PNRR),65.67168,Valutazione Impatto Ambientale (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11856,2026-04-26T08:09:48.186925
"PROCEDURA DI VALUTAZIONE D'IMPATTO AMBIENTALE NELL'AMBITO DEL PROVVEDIMENTO AUTORIZZATORIO UNICO REGIONALE AI SENSI DELL'ART.27-BIS DEL D.LGS 152/06 E S.M.I. PER LA REALIZZAZIONE DI UN IMPIANTO FOTOVOLTAICO DI POTENZA PARI A 11,91344 MWP, DELLE OPERE NECE",ACEA SOLAR SRL,Sicilia,,,V.I.A. (art.23 - 27bis),11.91344,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=146&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.967504
"Progetto di un impianto agrivoltaico dalla potenza complessiva di 140,23 MWp e delle relative opere di connessione alla RTN da realizzarsi nei Comuni di Macomer (NU), Sindia (NU), Bonorva (SS) e Semestene (SS.",ROSA DEL DESERTO 3 S.r.l.,Sardegna,NU,MACOMER,Verifica di Assoggettabilità a VIA,140.23,Verifica di Assoggettabilità a VIA,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11806,2026-04-26T08:09:48.190658
Impianto FER agrivoltaico - Comune di Nardò (LE) - 40.6 MW,,Puglia,LE,Nardò,Puglia VIA FER - agrivoltaico,40.6,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.527131
"Progetto realizzazione di un impianto fotovoltaico denominato ""Sardinia Agrivolt"" della potenza di 99.792 MW in comune di Uta (CA) località Su Coddu de sa Feurra.",IPC AGRIVOLT S.R.L.,Sardegna,CA,UTA,Agrivoltaico,99.792,,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/8607,2026-04-26T08:09:48.194597
"Progetto di un impianto agrofotovoltaico, denominato ""03"", avente potenza nominale pari a 15,57 MW da realizzarsi nel Comune di Avetrana (TA), e delle relative opere di connessione che ricadono nei Comuni di Erchie (BR), Avetrana (TA) e San Pancrazio Salentino (BR).",Asellus S.r.l.,Puglia,TA,"AVETRANA, ERCHIE",Verifica di Ottemperanza (PNIEC-PNRR),15.57,Verifica di Ottemperanza (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/8413,2026-04-26T08:09:48.199210
"Progetto di un impianto agrivoltaico denominato ""Impianto Agrivoltaico Masseria Argentoni"" della potenza di 28,619 MW e delle relative opere di connessione alla RTN, da realizzarsi nel comune di Erchie (BR).",PEONIA SOL S.R.L.,Puglia,BR,ERCHIE,Verifica di Ottemperanza (PNIEC-PNRR),28.619,Verifica di Ottemperanza (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/9566,2026-04-26T08:09:48.203919
"Progetto di un impianto agrivoltaico dalla potenza complessiva di 44,74 MWp e delle relative opere di connessione alla RTN, da realizzarsi nei Comuni di Marrubiu, Palmas Arborea, Santa Giusta, Siamanna, Oristano e Simaxis OR).",CCEN ORISTANO 1 SRL,Sardegna,OR,TARANTO,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),44.74,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11795,2026-04-26T08:09:48.208355
"Progetto di un impianto agrivoltaico di potenza nominale complessiva 13,336 MW sito nel comuni di Bicinicco (UD) e Santa Maria La Longa (UD), e delle relative opere di rete ricadenti nei Comuni di Bicinicco (UD), Santa Maria La Longa (UD) e Palmanova (UD).",Atlas Solar 1 S.r.l.,Friuli-Venezia Giulia,UD,BICINICCO,Verifica di Ottemperanza (PNIEC-PNRR),13.336,Verifica di Ottemperanza (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/8394,2026-04-26T08:09:48.217588
"Progetto per la costruzione e l'esercizio di un impianto di produzione di energia elettrica da fonte fotovoltaica denominato “Castagmaro” della potenza di 27.06 MWp, localizzato in area industriale, comprensivo delle relative opere elettriche connesse ed infrastrutture indispensabili - Comuni di localizzazione: Castagnaro e Villa Bartolomea (VR)",RWE RENEWABLES ITALIA SRL,Veneto,,"Castagnaro, Villa Bartolomea (VR)",Progetto per la costruzione e l'esercizio di un impianto di produzione di energia elettrica da fo...,27.06,in_corso,veneto,https://sharing.regione.veneto.it/index.php/s/ifPb32CMF6t2tnz,2026-04-26T08:05:31.095790
Impianto FER agrivoltaico - Comune di Lecce (LE) - 10.39 MW,,Puglia,LE,Lecce,Puglia VIA FER - agrivoltaico,10.39,concluso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.532607
PROGETTO DI REALIZZAZIONE DI UN IMPIANTO FOTOVOLTAICO CONNESSO ALLA RETE ELETTRICA DI DISTRIBUZIONE DELLA POTENZA NOMINALE DI 1040 KW DA INSTALLARE PRESSO L'AREA DEMANIALE DI PALERMO,AUTORITA' DI SISTEMA PORTUALE DEL MARE DI SICILIA OCCIDENTALE,Sicilia,,,Verifica di Assoggettabilita a VIA (art.19),1.04,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=213&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.968829
Impianto FER agrivoltaico - Comune di Brindisi (BR) - 14.03 MW,,Puglia,BR,Brindisi,Puglia VIA FER - agrivoltaico,14.03,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.535259
"Provvedimento Autorizzatorio Unico Regionale n° G02133 del 20/12/2026 Impianto fotovoltaico a terra della potenza di 4,0404MWp (DC) con connessione alla RTN per una potenza (AC) pari a 4,000 M W",EMERALD 02 SRL,Lazio,Latina,Santi Cosma e Damiano,VIA,4.0404,,lazio,https://regionelazio.app.box.com/v/VIA-002-2023,2026-04-26T08:07:23.386235
"Realizzazione dell’impianto agrovoltaico da 9.972,72 kWp denominato “Vico”",VPD SOLAR 8 SRL,Lazio,Frosinone,Anagni,VIA,9.97272,,lazio,https://regionelazio.app.box.com/v/VIA-003-2023,2026-04-26T08:07:23.389213
"IMPIANTO FOTOVOLTAICO AD INSEGUIMENTO MONOASSIALE DA 5.771,08 DENOMINATO AMBRA 3 DA REALIZZARE NEL COMUNE DI RIBERA (AG)",PACIFICO AMBRA SRL,Sicilia,AG,"RIBERA, DI RIBERA",V.I.A. (art.23 - 27bis),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=316&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.975430
"REALIZZAZIONE DI IMPIANTO FOTOVOLTAICO DENOMINATO “LOMBARDI”, DI POTENZA IMMISSIONE PARI A 5,94 MW E DI POTENZA NOMINALE PARI A 7,344 MWP A STRUTTURE FISSE, SITO NEL COMUNE DI ENNA - CONTRADA LOMBARDI SNC",GREEN CITY SICILIA S.R.L.,Sicilia,,"ENNA, DI ENNA",V.I.A. (art.23 - 27bis),5.94,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=898&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.018741
Determinazione n°G00724 del 23/01/2023 Favorevole con prescrizioni Realizzazione impianto FV da 30 MWp in loc. Grascetelle. Provvedimento Autorizzatorio Unico Regionale n° G06523 del 15/05/2023,ITS MONTALTO SRL,Lazio,Viterbo,Montalto di Castro,VIA,30.0,positivo,lazio,https://regionelazio.app.box.com/v/VIA-090-2020,2026-04-26T08:07:23.394754
"Progetto di un impianto agrivoltaico denominato ""RINNOSOLAR"" di potenza nominale pari a 25,025 MW, integrato con un sistema di accumulo di potenza pari a 10,35 MW, e delle relative opere di connessione alla RTN da realizzarsi nei Comuni di Surbo (LE), Lecce (LE), Campi Salentina (LE), Guagnano (LE), Cellino San Marco (BR), San Donaci (BR).",ALCE ENERGY S.R.L.,Puglia,LE,SURBO,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),25.025,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11782,2026-04-26T08:09:48.221334
"Impianto agrivoltaico ""Lugo"" da 69.423,2 kWp ed opere connesse",Concetto Green S.r.l.,Puglia,TA,"TARANTO, RAVENNA",Agrivoltaico,69.4232,,mase,https://va.mite.gov.it/it-IT/Oggetti/Info/11855,2026-04-26T08:09:48.225793
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrivoltaico di potenza complessiva pari a 19.994,88 kW, e relative opere di connessione alla RTN, denominati ""MIADONNA"" da realizzarsi in Basilicata nei territori del comune di Craco (MT",AMBRA SOLARE 44 S.r.l.,Basilicata,MT,Craco,Valutazione Impatto Ambientale (PNIEC-PNRR),19.99488,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6033,2026-04-26T08:12:51.755873
"Verifica di Assoggettabilità a VIA (PNIEC-PNRR): Progetto di un impianto fotovoltaico denominato ""Sunny"" di potenza 57,276 MWp integrato con un impianto di accumulo BESS di potenza 12,020 MW e delle relative opere di connessione alla RTN da realizzarsi in",IPA Solar S.r.l.,Puglia,BR,Brindisi,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),57.276,Verifica di Assoggettabilità a VIA (PNIEC-PNRR),mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6021,2026-04-26T08:12:51.786098
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrivoltaico denominato ""Capobianco"", di potenza pari a 250,00 MW, e relative opere di connessione alla RTN, da realizzarsi nei Comuni di Assoro (EN), Raddusa (CT), Enna (EN).",CAPOBIANCO SRL,Sicilia,EN,Assoro,Valutazione Impatto Ambientale (PNIEC-PNRR),250.0,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6013,2026-04-26T08:12:51.808725
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto per la realizzazione di un impianto fotovoltaico a terra su terreno agricolo di potenza di picco pari a 31,418 MWp e potenza nominale pari a 26,40 MW ubicato nel comune di Ferrara (FE)",X. C. Solar S.r.l.,Emilia-Romagna,FE,Ferrara,Valutazione Impatto Ambientale (PNIEC-PNRR),31.418,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6011,2026-04-26T08:12:51.816974
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrivoltaico denominato ""AGV GATTO CORVINO"", della potenza 90,6 MW e delle relative opere di connessione alla RTN, da realizzarsi nel comune di Ragusa (RG).",CVA EOS S.r.l.,Sicilia,RG,Ragusa,Valutazione Impatto Ambientale (PNIEC-PNRR),90.6,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6000,2026-04-26T08:12:51.819412
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrivoltaico, denominato ""Di Benedetto 2"" di potenza complessiva pari a 19.958,40 kW, e relative opere per la connessione alla RTN, da realizzarsi nei territori del Comune di CRACO (MT).",Marmaria Solare 10 Sr.l.,Basilicata,MT,Craco,Valutazione Impatto Ambientale (PNIEC-PNRR),19.9584,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6057,2026-04-26T08:12:51.739347
IMPIANTO FV PADOVA,SOLAER CLEAN ENERGY ITALY 14 S. R. L.,Sicilia,,,Verifica di Assoggettabilita a VIA (art.19),,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=1415&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.983854
"REALIZZAZIONE DI IMPIANTO FOTOVOLTAICO DENOMINATO “MONACI”, DI POTENZA COMPLESSIVA 11,8218 MWP A STRUTTURE FISSE, SITO IN CONTRADA MONACI, COMUNE DI MINEO (CT)",FAI ENERGY S.R.L.,Sicilia,CT,"MINEO, DI MINEO",V.I.A. (art.23 - 27bis),11.8218,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=699&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.992384
"REALIZZAZIONE ED ESERCIZIO DI UN PARCO FOTOVOLTAICO DELLA POTENZA COMPLESSIVA DI 150.000 KW IN A.C. E DI 191.100 KWP IN D.C. E DI TUTTE LE RELATIVE OPERE CONNESSE ED INFRASTRUTTURE, DA REALIZZARSI NEI COMUNI DI CASTELVETRANO (TP) IN C/DE BESI, MONTAGNA E",ENERGIA VERDE TRAPANI SRL,Sicilia,TP,CASTELVETRANO,V.I.A. (art.23 - 27bis),150.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=729&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.994267
"PROGETTO PER LA COSTRUZIONE E L’ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO GRID-CONNECTED DI TIPO RETROFIT SU SUOLO DELLA POTENZA NOMINALE PARI A 4.799,25 KWP, DENOMINATO “SPERANZA” DA REALIZZARE SUI TERRENI AGRICOLI SITI IN C. DA POZZO RIBAUDO S.N.C. NEL COMU",SOLAR ITALY XIII SRL,Sicilia,,,V.I.A. (art.23 - 27bis),4.79925,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=745&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.997398
Impianto FER fotovoltaico - Comune di Lucera (FG) - 29.565 MW,,Puglia,FG,Lucera,Puglia VIA FER - fotovoltaico,29.565,Trasmesso,puglia,https://dati.puglia.it/ckan/dataset/impianti-proposti-via-fer,2026-04-26T08:06:45.034243
"Impianto agrovoltaico denominato ‘Cassino 17.25’, di potenza pari a 19,344 MWp in loc.Falasca.",RNE 15 S.r.l.,Lazio,Frosinone,Cassino,VIA,19.344,,lazio,https://regionelazio.app.box.com/v/VIA-030-2024,2026-04-26T08:07:23.330693
"Impianto agrivoltaico Tuscania F2 di potenza di picco pari a 9,984 MWp",FLYNIS PV 16 Srl,Lazio,Viterbo,Tuscania,VIA,9.984,,lazio,https://regionelazio.app.box.com/v/VIA-093-2022,2026-04-26T08:07:23.396299
"Determinazione n° G12041 del 13/09/2023 Favorevole con prescrizioni Realizzazione ’impianto fotovoltaico denominato “Fattoria Solare Aurano” di potenza di picco pari a 6,266 MWp,, in via Giovanni Antonio Lecchi Provvedimento Autorizzatorio Unico Regionale n. G17262 del 21/12/2023",REN.175 s.r.l,Lazio,Roma,Roma,VIA,6.266,positivo,lazio,https://regionelazio.app.box.com/v/VIA-087-2022,2026-04-26T08:07:23.398078
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agro-fotovoltaico denominato ""Corciolo"" della potenza pari a 48,7 MW con un sistema di accumulo di 24 MW e relative opere di connessione alla RTN, da realizzarsi nel territorio dei comuni",EPD Renewables Italia Holding S.r.l.,Puglia,BR,Mesagne,Valutazione Impatto Ambientale (PNIEC-PNRR),48.7,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6047,2026-04-26T08:12:51.741788
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrivoltaico di potenza complessiva pari a 19.994,88 kW, e relative opere per la connessione alla RTN, denominato ""SERRA CARUSO CAP"" da realizzarsi in Basilicata nei territori del comune",ambra solare 16 S.r.l.,Basilicata,MT,Craco,Valutazione Impatto Ambientale (PNIEC-PNRR),19.99488,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6045,2026-04-26T08:12:51.753448
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di impianto fotovoltaico di potenza pari a 50,6 MWp e relative opere connesse, presso le aree denominate ""Aree Sud"" dell'area industriale del Comune di Porto Torres e nel Comune di Sassari (SS).",Eni New Energy S.p.A.,Sardegna,SS,"Porto Torres, Sassari",Valutazione Impatto Ambientale (PNIEC-PNRR),50.6,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/5994,2026-04-26T08:12:51.821900
"Valutazione Impatto Ambientale (PNIEC-PNRR): I[ID_12945] Istanza per l'avvio del procedimento di Valutazione di Impatto Ambientale ai sensi dell'art. 23 del D.Lgs. 152/2006 relativa al progetto: Impianto Agrivoltaico avanzato denominato ""Casalone"" di poten",CUBICO CASALONE S.R.L.,Lazio,VT,Viterbo,Valutazione Impatto Ambientale (PNIEC-PNRR),36.3,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/5996,2026-04-26T08:12:51.832975
"Valutazione Impatto Ambientale (PNIEC-PNRR): Progetto di un impianto agrovoltaico denominato (CO2)^2, di potenza in c.c pari a 12,16 MWp e potenza nominale attiva in immissione pari a 12 MWe, localizzato tra la Regione Basilicata e la Regione Puglia, in pa",Agri New Tech Italia S.R.L.,Puglia,BA,"Matera, Santeramo in Colle",Valutazione Impatto Ambientale (PNIEC-PNRR),12.16,positivo,mase_provvedimenti,https://va.mite.gov.it/it-IT/Comunicazione/DettaglioUltimiProvvedimenti/6050,2026-04-26T08:12:51.768917
ARPAE: IMPIANTO AGRIVOLTAICO AVANZATO DI 118.07 MW DENOMINATO JUWI DEVELOPMENT 25 E RELATIVE OPERE CONNESSE SITO NEL COMUNE DI FERRARA (FE),JUWI DEVELOPMENT 25 S.R.L.,Emilia-Romagna,,FERRARA,VIA,118.07,in_corso,emilia_romagna,https://serviziambiente.regione.emilia-romagna.it/viavasweb/ricerca/dettaglio/6819,2026-04-26T08:05:31.396737
"REALIZZAZIONE DI UN IMPIANTO FOTOVOLTAICO DENOMINATO “CIARAMITO LA PIANA” DELLA POTENZA NOMINALE PARI A 12,126 MWP DC (9,90 MW AC IN IMMISSIONE) E OPERE PER LA CONNESSIONE ALLA RETE ELETTRICA, SITO IN C/DA CIARAMITO LA PIANA NELLA ZONA INDUSTRIALE DI ENNA",BLUSOLAR ENNA 1 S.R.L.,Sicilia,,,V.I.A. (art.23 - 27bis),12.126,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=876&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:43.908015
"UN IMPIANTO A TECNOLOGIA FOTOVOLTAICA FV-SPADARO EN 64B DELLA POTENZA NOMINALE DI 6000 KWP, DA REALIZZARSI NEL COMUNE DI GELA (CL).",EDERA SOL SRL,Sicilia,CL,"GELA, DI GELA",V.I.A. (art.23 - 27bis),6.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=797&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.000466
"REALIZZAZIONE ED ESERCIZIO DI UN IMPIANTO FOTOVOLTAICO DELLA POTENZA COMPLESSIVA DI 130.000 KWP IN AC E DI 155.000 KWP IN DC E DI TUTTE LE RELATIVE OPERE CONNESSE ED INFRASTRUTTURE, DA REALIZZARSI NEI COMUNI DI MONREALE (PA) E DI CAMPOREALE (PA)",IPOMEA SOL SRL,Sicilia,PA,MONREALE,V.I.A. (art.23 - 27bis),130.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=836&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.001894
"REALIZZAZIONE DI IMPIANTO FOTOVOLTAICO DENOMINATO “ENNA 2”, DI POTENZA COMPLESSIVA PARI A 40 MWP INSTALLATO SU TERRENO AGRICOLO SITO NEL COMUNE DI AIDONE (EN) 94010, C.DA PIETRAPESCE SNC",MAG SICILIA SRL (GIà ASI A SRL),Sicilia,EN,"AIDONE, DI AIDONE",V.I.A. (art.23 - 27bis),40.0,,sicilia,https://si-vvi.regione.sicilia.it/viavas/index.php/it/component/fabrik/list/30?Itemid=332&procedura___oggetto_raw=917&limitstart30=0&resetfilters=1&fabrik_incsessionfilters=0,2026-04-26T08:06:44.020275
"REALIZZAZIONE DI UN PARCO AGRIVOLTAICO PER LA PRODUZIONE DI ENERGIA ELETTRICA, CON POTENZA NOMINALE PARI A 6,004 MW, alla Località Santa Croce DELLE OPERE CONNESSE E DELLE INFRASTRUTTURE INDISPENSABILI.",Tombelle Srl,Lazio,Frosinone,Piedimonte San Germano,VERIFICA,6.004,,lazio,https://regionelazio.app.box.com/v/VIA-015-2024,2026-04-26T08:07:23.347650
"Provvedimento Autorizzatorio Unico Regionale n° G13043 del 03/10/2024 Impianto fotovoltaico della potenza di 3,660 mwp da realizzarsi in località Capograssa denominato Capograssa 2 Determinazione n° G02752 del 12/03/2024 - Favorevole con prescrizioni",MP SOLAR 3 SRL,Lazio,Latina,Latina,VIA,3.66,positivo,lazio,https://regionelazio.app.box.com/v/VIA-076-2022,2026-04-26T08:07:23.401313
